order_id,payment_sequential,payment_type,payment_installments,payment_value
3a88a0ff2f9fa0ef19d7cff072c2f84e,1,credit_card,1,112.54
8814f631c904625a3d275d23f5e3c45f,1,credit_card,1,64.13
dd6080fd238b70c9ebb44a038b77c410,1,boleto,1,142.89
a56289834f2dafadf7c571cc16d3249b,1,credit_card,1,19.33
dfdf713f169a1ba9bbfd41f67179e07a,1,credit_card,1,25.31
dbb786f88b6d4e52fe3cb5d771b979d6,1,credit_card,8,161.97
2f731cfbee2fecc19b83992498f23c25,2,voucher,1,43.42
aa834e164d26bde6b0890bb9e70fbf9d,1,credit_card,1,80.22
07926fd3755c862341b7c7a15ef40b30,1,credit_card,1,44.42
06a1cb50e0911f3b04b4f43fc7beb5a7,1,boleto,1,59.09
ce5cbf2f45858052b9bc0af3690399cc,1,credit_card,5,102.68
a10055536fe311de2b76c8b7040cac85,1,credit_card,3,121.62
96c9598c25e152e093aedcc8cf89ab0d,1,voucher,1,14.2
9b050477d0faef8e239f8ab69bac935a,1,credit_card,1,86.08
11ea58a620fd9de597a9f914ee52d9c9,1,credit_card,2,100.04
db52cc46b34b6c79d06569a1f7163d7b,1,credit_card,10,590.05
7292d6e02e9cf2ad86b9688e67487750,1,credit_card,2,138.72
440fd902b617080eeb9463a65ffae07a,1,credit_card,3,266.18
4b5706ed2d547df22ce04c0356b9cb99,1,credit_card,2,85.79
b8f6c1f24bcd15ca5eb715c85b0abc29,1,credit_card,8,545.24
0faccee831e15bfa7b6b1bef3eeba735,1,credit_card,4,42.85
2cc3c6f1d89338c78360e079513f99d2,1,credit_card,2,145.0
60d9639e8367addbb73c0c57bc29153e,1,credit_card,2,128.19
072d14a6096a0b4e29e3e2d6f11f58fa,1,credit_card,3,37.45
46e5628ac4a223fe4ecb24dab9d6b26a,1,credit_card,1,44.53
3a026b1e98a953d5e0e675d1593ad4af,2,voucher,1,69.41
c40c5d575c4ace5fdeaa53f94c039aa3,1,credit_card,2,43.93
f6062f2fd7a79226266b4cdaded643ec,1,credit_card,3,211.91
8d522f62d3cf573581ad306fd7f5179d,1,credit_card,1,31.69
be19acb358fd31051b54dc45f59bb7b9,1,credit_card,1,27.75
3b5b84c98dba2f787fafb6b071389e2b,1,credit_card,3,166.6
20f00da0cbd9a5f5d8caaa7f5a5e438c,1,credit_card,5,423.47
bcb83032ff3fe35a0f6df11c771069da,1,credit_card,2,157.79
b102a55650928a816173fab1295e4759,1,boleto,1,60.11
a9cd6a8565b10d36007e7a68f48af097,1,credit_card,1,57.39
60f6dd1c9030b6132080d65599736d7f,1,credit_card,2,43.87
905295157bd28424f6c3139dcde920aa,1,credit_card,4,106.16
b40a211d71d4ae25b0be4be0e539fe25,1,credit_card,1,62.71
92690e980fa355ce415cdeb21196e518,1,credit_card,2,86.45
38d4786d1c7b6dae14470fdfb8616bb0,5,voucher,1,26.73
50bab6ddd523b8b8b4bda6a45f4f6b53,1,credit_card,8,166.98
cd26f38f85079dc481e75845b1043af2,1,credit_card,6,62.71
f1a85c57bbe9845da9ee357e3e4088aa,1,boleto,1,59.9
f38e0a45ef125f0214a3edaa9ea48098,1,boleto,1,105.78
3290f39297b8a329b033a77a8ed856b2,1,credit_card,1,134.2
17e8b55480433d174982a3eea0454a8b,2,voucher,1,301.75
697190b1b46c11294879f6bc10364865,1,credit_card,1,108.5
e1c161cec46262db2bdd7b36d9ee2450,1,credit_card,1,462.07
9b189f6cf2ef734a7dd0419ed3c64d99,1,credit_card,6,200.45
bb4bfc8351c7a9340b9fadd09e26be8d,1,credit_card,2,44.45
cc798828f930d073a9b9592d56bd167c,1,credit_card,3,117.23
3941ca6fee43030b3a030be440e4ead7,1,credit_card,5,113.84
eb71a8bb87819d656f272861f49e3477,1,boleto,1,85.94
a3fb3b6bb8e09643668fa1ed2591b149,1,credit_card,2,44.1
686541986ecfb7d9296eb67719973bf0,1,credit_card,1,39.99
0f4f07de4a8aaaa5b16fef24f10b1d1d,1,credit_card,1,45.53
e0e878e7eefd915b86e8b5714374642f,1,credit_card,8,83.06
58a1e508f021717acbcf12f9f328f497,1,credit_card,5,55.09
caadb6f85ad7ef6bc72a66e1724c1313,1,credit_card,2,80.6
387ca56ee49ac7729110f669eeb9e3cf,1,credit_card,4,114.79
f55f2ceef609960024f449621f6f478b,1,credit_card,2,109.59
35b69c976146412e632585ca8260da83,1,credit_card,6,342.15
d44d3aabe5fd82754ca3b4696cdc90e7,2,credit_card,8,462.14
4d34da0824213ee7962a5c5ed32b3f51,1,credit_card,3,36.78
b6e0e6fd530fd4d992e4e29014fbf251,1,boleto,1,79.38
1fa78500e37879853df6bf65220a3994,1,credit_card,1,55.85
e84f18bf4ee058607a5dfa5ac98e0317,1,credit_card,1,81.24
a9539f1fbe0e0a9eed2c492f6ac40852,1,credit_card,8,82.98
3e68d0953d76c816cb9b580357cf65a1,1,credit_card,5,59.0
18fc9f8587ebe1c7f604cb74c9364dfa,1,credit_card,2,42.87
2bb59df7f849a0d5f1563876236ccc5e,1,boleto,1,75.29
3999a126b43090c600e16c9044722e1c,1,credit_card,1,37.77
5c54f727a59912aa9d995d04a4fa2e83,1,credit_card,3,37.38
dcbec508f4fc195063833b2054995d32,1,credit_card,2,49.23
22268b58e6b35e218f4cf7928de636e4,1,credit_card,4,122.36
3c69501ebecddb728391d2803da61bc9,1,boleto,1,34.0
ea4286567e0283e5437a80dafadc9a4d,1,credit_card,1,153.12
089b6875058f8f72ecbe2f5afe317910,1,credit_card,1,87.32
320aa533182a4c39740380e4cf887c83,1,credit_card,1,33.75
00d0ff2017f9ea13dd7eec7470ca473a,1,boleto,1,74.69
bdc8dbe2398cc2b77b8628177c7719ad,1,credit_card,3,100.57
4200e64fc68666999e2a696dfb2661a1,1,boleto,1,126.54
91d8044f5ac4a788b325fe556f47c480,1,credit_card,1,98.03
a6ecc069c60805396f6a256b7b8e0883,1,credit_card,2,172.14
9a6fd2478f561404120cecc289ea20a0,1,credit_card,3,186.19
c3a5f9a1e22066b7cb175e1efa5b28bf,1,boleto,1,89.88
275950acf4956dfc3d23514eb61f1d9b,1,credit_card,2,80.51
ed4bb81d1c09ad5eb9d421a2447387ce,1,boleto,1,35.84
063f19fae1eadbb92dc30d00b7cc870c,1,credit_card,4,215.31
0f1fbabf04ee04bc44fb07f93fc478c6,1,credit_card,1,117.45
374bf858fdba6e44eed4fe7871a61dfe,1,credit_card,3,101.1
195362ade532294f73fff8ff4f138c3f,1,credit_card,6,189.32
2eadaf71d4f29fd92a626c6a068ff74d,1,credit_card,3,228.26
ff27e1834865dc01e39567836980d12f,1,credit_card,2,171.12
2c922479dfa54e17760a70063a369e8a,1,boleto,1,55.13
49243d0f8a5479df0f4f41f8c41fdc19,1,credit_card,1,79.68
afb288542740b18ca4e5dbf1544db413,1,credit_card,5,133.57
ddad987b1ab585281640b4b7e7261ede,1,credit_card,6,113.77
18137b5db086c8612160066abecac8a7,1,credit_card,7,231.88
47ea7a7404f3a2bd852026254b803f48,1,credit_card,8,107.78
08ccf73c206d15fd2668cdb6f32b5e04,1,credit_card,1,35.69
23656d2d2cc437bb9aa69984ee84d980,1,credit_card,1,18.77
c5e44ccca834721d269f1227236ae8be,1,credit_card,1,39.04
89dcc8e6ba6b8f472cea330e77e1d155,1,credit_card,2,123.34
3a5ed4ec9fee02e629a8909af01459a7,1,credit_card,6,66.73
296dcb26190e9bfc5bb480b367c93840,1,boleto,1,90.44
5e7dc712b9b97639cbac22ffe7701945,1,credit_card,3,145.47
dd4fd02da4171046f038fc4dc782ef24,1,credit_card,4,214.44
a57c6259d5cafde1c31730d942b2d5de,1,boleto,1,742.93
592d9737afc6c5aa5016cbd3ccd549c5,1,credit_card,4,246.26
6b1506319e933481532aba2b6de29d12,1,credit_card,1,4.45
626d1cc366da566023f1b3d8e202d568,1,credit_card,2,112.42
5ddffd82198ca5fd512883316c2c865b,1,credit_card,6,188.55
1bf4871c57b8284ca1dfa1a02ad278c6,1,credit_card,1,93.57
61e4862419474babad164172a0d6b7af,1,credit_card,1,79.24
cb5d26cc320462a7e5d9e14a9a6b0dfb,1,boleto,1,36.69
257a853e3afe9bee83a67f4798e6db79,1,credit_card,2,128.64
e66b6216dfb711466b7edd3d16861edb,1,boleto,1,93.48
305521e597cd32f946da81d3649d31b9,1,boleto,1,45.38
2dd788ca81b01065600706161793b829,1,credit_card,1,121.7
125512e7d74d27bce62323fed7c24ed5,1,credit_card,1,51.14
b75a6018e7dd4580ea41116341ec362f,1,credit_card,1,37.53
d9b690be37895a83c71501e629e0c2ec,1,credit_card,2,135.04
79ee6745e164245e776acc4bb4e37e3a,1,credit_card,1,57.11
1515cf99add38d4baa19a14346e25b31,1,credit_card,1,137.6
f319682858b7521e6b6ed7979bef72a8,1,credit_card,1,27.26
15d2b3dbcf33db614663846c65954138,1,credit_card,8,108.37
c9850ddef84ecbf5cbe2c3f4aef7ab6b,1,credit_card,1,107.81
87da0bebd85724d8dc20289da550ce1b,1,credit_card,1,55.01
afa4a5eb55c10c299c13478f1f092dc1,1,credit_card,2,113.77
0166ae6ff6d450bbac3eb4ed2885c0f8,1,credit_card,1,89.75
bcc8085a0288cf3353fea3d79ae6b9a0,1,boleto,1,27.78
0f6c56738e9a7a30c78b735a231d3f56,1,credit_card,4,350.18
6feb1191d85c6196e2dde76966fdb45a,1,boleto,1,147.31
8572e18216437c86715d1e5a52321408,1,credit_card,2,92.64
a9726615eb24e9b1fa84fe7f8c9a5b54,3,voucher,1,2.98
6dc3421585b287648465d942e8d0c0d1,1,boleto,1,124.27
f610e3e4a9ad8742b67f429e2772ee72,1,credit_card,1,33.05
702c1e398b49275935f9d3a6e344083d,2,voucher,1,7.38
6a868efa34dccad934e939877994dafe,2,voucher,1,68.93
d838f9be69c8307b383f766fb85ce761,1,credit_card,4,85.08
54130db48a3d7ee5636ba18659ab73a8,2,voucher,1,111.94
9e9d1406a904f8e28018211f22403b69,1,credit_card,8,214.77
00024acbcdf0a6daa1e931b038114c75,1,credit_card,2,25.78
2da5750fca320dddda4ce9b8c7e08f42,1,credit_card,10,1662.02
9a39823cabf87305e23b619a5636920d,1,credit_card,1,31.13
2f1142c1bd6a656c18928bd51215565d,2,voucher,1,100.0
e4ce7e9f0b81f2de2415e30494021d2c,1,credit_card,1,143.49
3e525509a51c670ba1386ba88ac9ab6a,1,credit_card,1,57.7
1e61c2d93012f7a32fe86de9bafc3a1f,1,credit_card,1,65.43
2013e60377e57344d89d5e4a5b3f2a9c,1,credit_card,4,122.02
5ca64dbf0d6d6aec2ad73e74b918de04,1,credit_card,3,92.41
077a77e315e3b317121a0af9962e122b,1,credit_card,1,19.64
ca4d9163f73c29c767a726571e8baf23,1,credit_card,1,59.0
91ecb8522096ff10be2144645c994c6f,1,credit_card,4,86.15
95b1d0b73b19c6fff384a9036a89e484,1,boleto,1,124.93
d379476af4ac3bc71f0f857e9f2827ef,1,credit_card,2,128.1
8d17ba5695db76a5fc7fed0645778642,1,boleto,1,135.72
3218f86426ff23f35e98c882849d47a9,1,credit_card,6,160.54
0e8b07d6fde25fe5cd3d67ad93943b4e,1,credit_card,5,378.5
ecbfdf489fbd7cfdb3598186d8891670,1,credit_card,2,97.33
08c7ad853a45735072fee2be62052da3,1,credit_card,1,132.34
19ad2d72d688eca2dc11bf19bc9ffcf2,1,credit_card,1,51.69
102b81e48c621d25f4c7ccb27af0ffc6,1,credit_card,3,90.63
2b817ffe275f53457e3a7ad80ee2abb6,1,boleto,1,31.84
3601e0c7b50fe6de74f3dfd5dc76b122,1,credit_card,1,16.29
abb6ee8df76cd626afdcf19cec0d62bf,1,credit_card,8,205.34
78e9bbe6fc21f7945284233b6be94154,1,credit_card,8,218.64
5d111a2da7b316aa34aadd1fb06b483a,1,credit_card,5,175.98
fa752aebeda0a3f9a2626bc507550c3f,1,credit_card,10,2267.28
9f42ba3ab7f23f1ce0a717cfc841a9ab,1,credit_card,2,41.09
f45cca2ab70bbb7fee0728559468cceb,1,credit_card,2,79.23
f965447beec09309bb42c89aec32404d,1,boleto,1,100.33
b26536936ae16f2e91301cb742fce1bd,1,credit_card,2,62.76
00611822267e76e0055c25c18506f06e,1,credit_card,3,180.21
a82c64a9f378c8c3c0872bff2591a41e,1,credit_card,3,182.91
9cb00de5b638536df59a274ce43e811d,1,credit_card,8,88.41
6d098fe9c328d8dbe615f82bf930ee93,1,credit_card,3,275.91
fe9ee959acb4aa3fd81440e75ccbe0cf,1,credit_card,2,139.74
52a17b4eb2b183eebabe108b91962001,1,credit_card,1,58.74
c7ee7ffd26d4d81d53dcd9d612631b2b,1,boleto,1,194.02
a9a71d9344772c405bfeb378bc587215,1,credit_card,6,92.8
e11ac0d86982b86bcde829263d5a38ec,1,credit_card,1,75.29
6a9b40f0d032cca800165b175b0c6ea0,1,credit_card,3,37.79
14475bfb58d520ab74383d026390abfa,1,credit_card,3,38.27
29fe4737eeefc4e09a905f66b9b8989c,1,boleto,1,78.38
6a106cdfc412587379e3e65b27091e50,1,credit_card,3,81.73
7b097f892b3cba2de93590049d8875c0,1,boleto,1,85.62
06aa0aa8c22027ebb953d501c4238512,1,credit_card,2,78.78
47e7c69b3f435b43a16da911cf937369,1,boleto,1,47.31
a9226b72b35dcadd237ea0c46e5ca31b,1,credit_card,1,178.59
335ae7f3583e6d3fd006643ffe9d41de,1,credit_card,1,22.38
a8b89a642249efed782ce25e1798925c,1,credit_card,1,57.51
da1614839066b897fd837a7898bd26e0,1,credit_card,1,188.74
72729c533aa3957ddd96bcbc9237a49b,1,credit_card,2,137.75
2e3d25ae760b48fda536f1be145cab46,1,credit_card,5,169.05
d643210fc3ba60faf761d5a9c9e3f8b8,1,credit_card,10,614.68
41d85a7a138b7205e32211537623eed3,1,credit_card,1,39.83
9c023f649696f2561725807e212a584d,1,credit_card,3,123.18
c228d309379c3ae545cc6ca2d5aae1b2,1,credit_card,1,48.83
f67ff07d5c1841e866008c1475182efd,1,credit_card,3,37.13
c86cd0844d36479f7e7adb1edd5e59d3,1,boleto,1,123.21
85c1a7c9e1adc5b30ea61eebbcf07ea2,1,credit_card,1,108.42
9f80c79b3c2260ac4352d49fea965897,1,credit_card,3,148.02
2f508dcfe7fed8d13639afe310df65ab,1,credit_card,2,116.62
0bda83aa61608436c3403ca200bf12d5,1,boleto,1,103.14
10077b08b85e7134302b875ffed3366b,1,credit_card,1,39.13
e6111c89e3438595ea3370509994a3a5,1,credit_card,10,117.74
7f6945b2c635db3bce1cfb585ba82d33,1,credit_card,1,53.54
d237eb0a6caf6cc0d9cf5ba7a815c077,1,credit_card,4,654.41
95164a281f8f12427079265d1a0e2e21,1,credit_card,4,215.14
62bb0ef3edb4e30a1481daa8f0e91f3f,3,voucher,1,22.74
1f7db95b8fd2c7432d59242430cb2163,1,credit_card,1,90.88
dc1bfd548330a38be6064d8857ab359a,1,credit_card,8,190.33
bc1b17c4df3e09a8dd95e9db2ddd1772,1,credit_card,2,113.42
5b167c32a8669a3c04fdd22e5764e867,1,boleto,1,103.63
0e947809a364825d9cd3af9fe3197074,1,credit_card,3,124.54
eba1872af76af0cd06f3a63bdef90a37,1,boleto,1,85.27
d7a77baab69330a11a384b31591498b3,1,credit_card,10,858.65
d94353ea4014f1fc7b6eaadcc9c90fe7,1,credit_card,1,40.99
1bc003426b11b20491aa5b7810c9cbf2,1,credit_card,3,39.27
5b14a3d13762f195f8bcefc1c2eb767d,1,credit_card,3,94.49
b6b5fb0fbf0d0f55fc382e3857520a1c,1,credit_card,1,165.66
ec8e9794cc2de09054361b036773b543,1,credit_card,10,174.85
9045c310fc95c955a99b9a9298366a64,1,debit_card,1,76.61
90ff5f0766504f304ace97af9b321c78,1,credit_card,1,97.85
891789fb3e59a4855409c304a13ab7ac,1,credit_card,1,30.23
4bc05b9413beec5d8360baac48258100,2,voucher,1,100.0
0011d82c4b53e22e84023405fb467e57,1,credit_card,2,315.33
c32fc9ccb03292ac2e7a2c2f027394ff,1,credit_card,4,64.44
6f893071ef9c8c6854e6e83921d2135e,1,credit_card,3,50.63
0f02ea56e4c9e7d30adb19a0c3e07b02,1,boleto,1,86.02
6b3c0661b32905af6722a962d2fac779,1,credit_card,1,96.74
ea9070e0203001391550a543c3c33d3b,1,credit_card,3,54.34
82f8b4e6a57d8d34d6982d5ee946e521,1,credit_card,3,148.02
0f2702e23f0f00f3b22b30cd6526c3c1,1,credit_card,3,62.39
866f5476165c062d96e0db0aed03c96a,1,credit_card,4,352.18
aa7de25bfe161881a47a6e8b62ee4dcd,1,credit_card,3,460.61
90a2585a7f96989dbc875ae664f8a983,1,credit_card,10,568.5
35ee767c6d8dd29df4b683ac20d34c9b,1,credit_card,1,41.01
6c1254286aa56d3190235f7319a47136,1,credit_card,3,167.86
2b124ad880bc7d6eb045e056c3e68449,2,voucher,1,21.98
b12b92b6a6b42a691ca688b4d7225153,1,credit_card,3,163.8
da19f73a444dea9507b737d32d8eef61,1,credit_card,4,258.3
2df3629aa299e4d981055ac3f6be5817,1,boleto,1,105.67
0c83ca3fc3a83bd059a1834a8ffeb917,1,credit_card,1,121.61
61169b5b065635c60de8c284ff59474f,1,credit_card,2,184.59
edc13c926d0553c5c63666905a3adb6b,1,credit_card,5,120.28
27b102abaa3085c3b20a4610c892d795,1,credit_card,1,47.29
b8dfacf934c56b331427b3ac153e3dbf,1,credit_card,1,113.44
372ef34f0b6bc2c938f6e3029fae3223,1,credit_card,1,31.38
ff6b6db3d3c1548c9b511a5320ee27d2,1,credit_card,2,85.62
17318780f22a9e85b5173c75768b4db1,1,credit_card,7,70.14
a43bf41cb94b07041262735892521605,2,voucher,1,125.67
ce385b0dc002b5dc50eb3e5faf0350b2,1,credit_card,2,173.82
0dba8cb0559eb37cc0217a28496b5f07,1,boleto,1,72.85
fe0f62fd99cb34355fb8706ce0faf6c6,1,credit_card,2,52.34
196d07f4360358baef663fa6bbba95b0,5,voucher,1,24.18
e2ba84b9fda1f36c6b2ae25097ef72e0,1,credit_card,3,174.4
b72f2809724c9676ae9bc68a12d9626d,1,credit_card,2,514.15
77fc7da5ef4df2c48276ae832072dcf1,1,credit_card,1,121.87
a11f86f65cf0246aa8d08f7a6b60973d,1,credit_card,6,137.52
9e8886e41052169460274de999ba954c,1,credit_card,8,457.83
0a1ff79efed81178cd6303f7704e96da,1,credit_card,1,160.55
c96a303a722b89bc14a23b7a2f0e68e4,2,voucher,1,35.75
b36a19a1d044f4328c2b659fea4d8dbf,1,boleto,1,82.56
e5fc50f8d64012ac844e3ac50b40fae5,1,credit_card,1,64.03
e0e5807a5f4aac90220ad176d501cd7a,1,credit_card,2,128.06
cba45d3fa18d26bd7c6935fca4449feb,1,credit_card,2,90.5
53a9c421cf0e7129393a754a4d15b935,1,credit_card,3,35.14
45046e1ecaba60bb78aab9cee0da08f5,1,credit_card,1,64.99
0c92cd0095b2e1f57c013f2094f4e434,1,credit_card,3,151.94
a44e2259c6908814d76871d497766ae9,1,credit_card,1,94.22
30a1f7a69f9dc03ac7bfd48df243ccef,1,boleto,1,32.0
0ed4f86f537498adc199e28f682e2946,1,credit_card,6,61.61
b8ba908a9b1931ca2008a76e2efbb62d,1,credit_card,6,129.54
aee8fb0d2cbf82e20b904b3c5b6e1430,1,credit_card,3,182.91
ac3af18d419f856bb7346664d8bc6438,1,credit_card,1,41.29
0110688c40ff035d672af3aac1f38f10,1,credit_card,7,458.94
c32b4d70241f1ac1d8802908cfc85f03,1,credit_card,3,138.73
134b66d457b6eb43c7fa8519fa0f8870,1,debit_card,1,56.13
fb95aa20d91cfc568a3bd223c03e9eff,1,credit_card,3,98.3
044c27c9fb6d9b51bba0efa1fd726c97,1,boleto,1,103.0
445cd7658594f062d61dc8a61d87e602,1,credit_card,1,100.0
1ab3bd545139c5b34144d589593b6755,1,credit_card,1,23.77
e8fe7a9b7a9155171dbcc7e3728950b9,1,boleto,1,87.05
8fb95e274c827ed766c4833f1376e400,1,credit_card,1,145.47
5985847295d7e0472fe475cbc0672ee7,1,credit_card,2,123.49
e6be529ac8d87744b406d4e03a8fe2be,1,credit_card,1,85.62
f1e52bae5718b3a66d02799d6de63027,1,credit_card,3,179.38
b3be0e1f9679fcd94718c69fa5f585fd,1,credit_card,10,206.17
87f5e3ce6dc0d86137ed70772c870463,1,credit_card,1,69.18
df638e8bbe2b487525b22f5c7a5c9231,1,credit_card,3,295.7
82c997b659ae33d1e56c30e028bd7591,1,credit_card,2,36.15
60c6581ec5ed9187370902a251501b8c,1,credit_card,8,105.71
771a363b396b10de7dd9984f3204a7a5,1,credit_card,4,45.0
4b887b761d172d69c3e9f5b51936d646,1,boleto,1,63.22
b706f79f3b510ac701bf4a111adbce3b,1,credit_card,1,49.31
b800afd0307bcea5536222116e3d7a4b,1,credit_card,3,862.1
8d8f38e4ae1cf25848c0570ff236958b,1,credit_card,2,193.3
c8f6b2cfd4ae525f62e7f2af94f529d7,1,credit_card,1,83.15
2f52c0a535c5748713a7639b1c798786,2,voucher,1,28.67
1b50601ff6fbdeff70999a4a988c1eca,1,credit_card,2,509.2
6719ad7e3fe40d976c5db31f716bb5ec,1,credit_card,2,49.39
ef9ea4b4cada599cd536834c525d980b,1,boleto,1,323.68
7fb13f3c0c951e4748c6962b0261a580,1,boleto,1,120.09
1bd5cd406d71988a9ea81d022fc161ba,1,credit_card,1,85.27
ee4f8c845714cc804ba574f357113590,1,credit_card,1,45.21
0c65b0adb51e15670674ed805d0f4b7b,1,credit_card,4,117.85
3f74987a2030cff1cd1829b3c4b8149a,1,credit_card,15,553.0
3dc3b1441a6356bd23b21ac507bd38d6,1,credit_card,3,46.71
01825d0debce07b6502f4aff38a00e69,1,credit_card,10,212.25
db8f21db0519c6ab351e3bbf641439ca,1,credit_card,2,52.69
719fa622ffdccd736b29beb1b22712d6,1,credit_card,1,59.0
4c5217fb6ab39cfb5403395d85f26311,1,boleto,1,106.3
65eb69791cdbfbd7bfee2c5f706af25d,1,credit_card,3,233.09
bce3cd4522f8795ee9c0321c4954fccc,1,credit_card,1,159.94
bf810a0d3b86bd83b11f6a426aedd339,1,boleto,1,68.04
e0babb29f62b941d1b6c1f2f6659973d,1,credit_card,5,95.43
415a141f4a7002a9415cdb40ded310a8,1,credit_card,4,74.16
4edca0186e467f58fe99ab648f604ce8,1,voucher,1,128.86
a3fc2463aca2385a6ca276ee9d42e0bd,1,boleto,1,126.9
a8dd3db8266dac551c7fe1da54c8d415,1,credit_card,1,174.36
da653ab16948a67d437ce755a30a7b0c,1,credit_card,1,37.38
ef39e8a01edeec8664b6fa8ebc5f3b9f,1,credit_card,1,61.43
20c122b304189bf992c45a91a1b88726,1,boleto,1,63.27
27d3cb85b133351c7a9e5d8d4e5f994a,1,credit_card,4,83.57
4ed7c2d75d3cc4d2c1c0d941388640d7,1,credit_card,1,109.02
e5500d517e53a1e40c556dea51c7a2fa,1,credit_card,4,91.76
28b2ab76328cbe5369a5717a90b26830,1,credit_card,8,398.63
f61d0a25c102875f482d4ead106e18b1,1,credit_card,10,169.67
7b0b61ecb9fcc703df7c0e82844ca4a3,1,credit_card,3,112.24
4d41f2b0d7100876dcef7b92b955fabc,1,credit_card,1,89.55
fde6349f293c21ee47453726cc800c04,1,credit_card,4,99.53
caa18d06d1387d719412906fd4cb2063,1,credit_card,5,83.97
4cad7da3634c4f5d4bb0c35b4c056f73,1,credit_card,10,256.9
41c98cbb87767859d6ccfc3fde762d4f,1,boleto,1,28.24
faaebc7c108d02eb661c909dea827370,1,credit_card,2,121.5
396b08e638fbc9a9d6747df738dbd29c,1,credit_card,3,270.88
55d40b74667b0d1f5331a4724b9efd69,1,boleto,1,37.77
dabc3532f4548867a4095bb24ad1f66e,1,credit_card,8,1555.23
1078d496cc6ab9a8e6f2be77abf5091b,1,credit_card,1,96.33
633c2a967fccd6310a2cc20c2e696060,1,credit_card,3,177.14
08d8f90d77d9280c2e00ee3d749c22ae,1,credit_card,1,76.29
f423569a17449da1163fa5de4414338c,1,boleto,1,44.41
cf44876bfd55ae8410f52472df9007fb,1,credit_card,10,128.06
4bafa54db6b060da198f23f810835969,2,voucher,1,49.32
10216a8fe4be87320fb696c8752ad08f,1,credit_card,6,136.71
1ecfa320a6763da8b71ad1fbd4df6550,1,boleto,1,42.87
4be80534fe74f207dfb35e7b895a91c5,2,voucher,1,207.72
6c2d7d5f598317a20719a7e5f5487ece,1,credit_card,1,106.14
9979adea9a6e9beb05f965201bfe6e5b,1,credit_card,1,550.53
96f4518c66e9055a0107a8c7e44ef6c4,1,credit_card,1,255.83
562f919143bd6544eaad5f3f17ba3da2,1,boleto,1,179.0
3951193545025398d0fa18b7e2f836be,3,voucher,1,29.73
61c7ca53c85ddf347b33ff60118893c4,1,credit_card,1,45.28
f99981d9ac419b6da3ddfe6084646198,1,credit_card,1,66.71
1b28920b3083a7e83efa240c1a6044c8,1,credit_card,1,26.45
a2fa22a393056c36e59fc9059b443433,1,credit_card,1,230.34
4569b648054760495d7fd67996def81c,1,credit_card,1,56.17
885f4f4ae28b4914c99d01be5bf570bc,1,credit_card,1,32.77
fc15e290afaa09174a26e6ee704a9219,1,boleto,1,72.73
bf4f668d122d55a591b4b205aa25d13c,1,credit_card,8,107.78
8d96631a10824fcfc4c8c0a0f73bfc27,1,credit_card,3,60.1
a7b7fffe0b7b5cd970eac0f5cf96f824,1,boleto,1,134.34
9e4b90eef41ed5a85e2e2f8bef415075,1,credit_card,1,21.04
28b4f52edd10d5e33bec326cf2cd2b2b,1,credit_card,7,125.63
bcdd99725db7d4c2fd9468f0fcf3cfa1,1,credit_card,8,148.06
bc01ea4b0d29f66c3b84774cedea3667,1,credit_card,5,175.08
cc03f6907e3230fc27f728ed4e977534,1,credit_card,4,219.2
79f04f286db371d16fa7bb23b3ca8b5f,1,boleto,1,170.64
4f1eeea688bd0014cf7f81a1f23bb8c4,1,credit_card,2,366.65
58a4c696515fef3e9c865e1a70b950d1,1,credit_card,6,163.79
41c284ffd871324eadf06fc989583619,1,credit_card,5,59.32
2cdbf599e49aa956ed5da592301daadd,1,credit_card,10,362.13
c94380d457c5b733057185e23d14b4ed,1,boleto,1,85.8
2d33f101d4220c7eff9e64679870dd44,1,credit_card,2,45.61
80a2b0dcabefef6a83477204433b2482,1,credit_card,5,491.93
6d3f615ed5f5521c748aa7a71308a880,1,credit_card,10,106.73
f2a3d556c40ae141f8633033d5589bc5,1,credit_card,4,47.19
0d88db9608d798b5d604f668ca3c9bb6,1,credit_card,3,198.48
8d2bf5a428d30fa82c85d57bea01159e,1,credit_card,3,281.26
2e7b2330e3d679e08be10dc1ad695e94,1,credit_card,1,150.17
25727c3a1c2ebe88d357a3ad2450c1ef,1,credit_card,3,153.1
2c70f2b99096bd1c7b05eede8e860fc8,1,credit_card,2,66.11
0d5286ba45f14f5c1d188ccfe21a79c4,1,boleto,1,324.35
fe0f1672afc3d22359c77f44d5c1e5b1,1,boleto,1,38.13
b3972553659428ed5bedf02023057ada,1,credit_card,8,573.45
fb43ba30432ed7ccec662861d4959252,1,boleto,1,27.68
52628d72feaca84428e9d902d3985605,1,credit_card,3,96.67
c2ec803408a0dc72513227acaf96ab43,1,credit_card,1,93.32
6a2bb0f0f146e59e7b2669959798670e,1,credit_card,3,74.21
ef65b956d32f49ca2de73231303e80b3,1,credit_card,8,82.78
82e9cdd567caae62a6d0e4e9bbf28901,1,credit_card,1,283.56
f8ebdc391ba2950e41dfd4a8385418ae,1,credit_card,3,32.68
bd7311457afeb962da1655881b558a1e,1,credit_card,2,131.84
97352341e218f0089a070b1be89f47bf,1,debit_card,1,71.46
3c75e106ed38695c5bbf7fe5ab77a851,1,credit_card,1,71.68
758c123811f3da2280246ba25f4938d1,1,credit_card,1,14.52
4e11f2c19781a078792e270995343e17,1,credit_card,5,106.66
